what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116836170
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116837170
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116898029
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1349116900638
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1349116906185
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116909951
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116933748
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349116935716
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349116935857
opened,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349116939498
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349116939623
opened,view,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.views.ProblemView",1349116948513
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1349116949873
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349116951060
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349116957420
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116990232
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116990232
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116990357
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117024357
started,bundle,org.eclipse.mylyn.java.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.java.ui",1349117082029
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117125998
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117145060
activated,view,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.PackageExplorer",1349117181248
activated,editor,org.eclipse.jdt.ui,3.5.0.v20090604,"org.eclipse.jdt.ui.CompilationUnitEditor",1349117182466
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117193529
