what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1348679061177
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1348679061177
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1348679061177
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1348679061177
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1348679061177
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1348679061193
os,sysinfo,,,"win32",1348679061193
arch,sysinfo,,,"x86",1348679061193
ws,sysinfo,,,"win32",1348679061193
locale,sysinfo,,,"en_US",1348679061193
processors,sysinfo,,,"4",1348679061193
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1348679061193
java.runtime.version,sysinfo,,,"1.6.0_26-b03",1348679061193
java.specification.name,sysinfo,,,"Java Platform API Specification",1348679061193
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348679061193
java.specification.version,sysinfo,,,"1.6",1348679061193
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1348679061193
java.version,sysinfo,,,"1.6.0_26",1348679061193
java.vm.info,sysinfo,,,"mixed mode, sharing",1348679061193
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1348679061193
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1348679061193
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1348679061193
java.vm.specification.version,sysinfo,,,"1.0",1348679061193
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1348679061193
java.vm.version,sysinfo,,,"20.1-b02",1348679061193
